0.040039063,0.018798828,0.972900391,-1.503816794,7.183206107,7.832061069,,,ax,-0.058105469,-0.080810547,-0.013671875,-0.035400391,-0.015380859,-0.112548828,-0.052652995,,ay,-0.003662109,0.045654297,0.013671875,0.007324219,0.008300781,0.058349609,0.021606445,,az,1.0390625,1.000488281,0.997314453,1.016357422,1.036621094,1.06079102,1.025105795,,gx,-2.015267176,-2.954198473,-0.091603053,-7.641221374,1.290076336,-4.335877863,-2.624681934,,gy,5.824427481,-1.374045802,0.740458015,3.961832061,-5.625954198,0.79389313,0.720101781,,gz,10.29007634,7.610687023,8.702290076,7.885496183,3.557251908,4.610687023,7.109414758
0.016357422,0.031738281,0.982177734,-2.06870229,5.053435115,8.572519084,,,,-0.006591797,-0.128417969,-0.031005859,-0.068603516,0.057861328,-0.084228516,-0.043497721,,,0.028320313,0.030517578,0.003173828,-0.003662109,0.015136719,0.08203125,0.025919596,,,1.014404297,0.974853516,1.013671875,0.989990234,1.016845703,1.02954102,1.006551108,,,-2.801526718,-3.633587786,-0.702290076,-6.328244275,1.824427481,-4.396946565,-2.67302799,,,6.511450382,1.427480916,-7.41221374,4.694656489,-2.473282443,5.358778626,1.351145038,,,9.366412214,5.908396947,4.641221374,7.519083969,3.160305344,5.091603053,5.94783715
-0.047119141,0.002441406,1.022949219,-1.961832061,3.419847328,10.19847328,,,,0.01953125,-0.022216797,-0.008544922,0.017578125,0.124023438,-0.035400391,0.015828451,,,0.020019531,0.038818359,0.024169922,0.023681641,-0.015869141,0.079589844,0.028401693,,,1.006835938,0.993164063,1.027587891,1.036132813,0.992675781,0.99633789,1.008789062,,,-4.328244275,-4.786259542,-2.236641221,-4.114503817,2.923664122,-4.511450382,-2.842239186,,,5.488549618,1.877862595,-5.610687023,3.541984733,-1.854961832,9.572519084,2.169211196,,,9.022900763,5.061068702,2.687022901,4.93129771,4.679389313,5.152671756,5.255725191
-0.058105469,-0.003662109,1.0390625,-2.015267176,5.824427481,10.29007634,,,,0.028808594,-0.080810547,0.031005859,-0.022705078,0.10546875,-0.035888672,0.004313151,,,0.004394531,0.021240234,0.013671875,0.023193359,0.002197266,0.037109375,0.016967773,,,1.015136719,1.022216797,1.003173828,1.051025391,1.011474609,0.96362305,1.011108399,,,-5.083969466,-5.328244275,-2.877862595,-3.038167939,3.610687023,-3.809160305,-2.754452926,,,2.351145038,2.480916031,4.366412214,3.900763359,3.122137405,7.549618321,3.961832061,,,7.633587786,5.183206107,2.694656489,4.801526718,3.923664122,5.259541985,4.916030534
-0.006591797,0.028320313,1.014404297,-2.801526718,6.511450382,9.366412214,,,,-0.029296875,-0.105224609,0.056152344,-0.060791016,0.021240234,-0.111083984,-0.038167318,,,0.033935547,0.044189453,-0.018066406,0.046386719,0.021484375,0.060546875,0.03141276,,,1.022705078,1.030029297,0.988525391,1.041992188,1.02734375,0.98120117,1.015299479,,,-5.633587786,-5.648854962,-3.557251908,-2.061068702,3.770992366,-3.099236641,-2.704834606,,,2.740458015,4.946564885,11.74045802,6.015267176,1.030534351,2.610687023,4.847328244,,,5.93129771,5.236641221,3.923664122,5.183206107,7.351145038,4.564885496,5.365139949
0.01953125,0.020019531,1.006835938,-4.328244275,5.488549618,9.022900763,,,,-0.071289063,-0.087890625,0.036621094,-0.002685547,0.014648438,-0.066162109,-0.029459635,,,0.03125,0.035400391,-0.009277344,0.037109375,-0.001953125,0.059814453,0.025390625,,,1.022460938,1.000976563,0.967773438,1.019775391,1.022216797,1.01049805,1.007283529,,,-5.167938931,-5.458015267,-4.404580153,-1.992366412,2.694656489,-2.977099237,-2.884223919,,,0.534351145,9.297709924,12.88549618,7.816793893,1.229007634,3.465648855,5.871501272,,,6.480916031,4.580152672,7.297709924,5.480916031,8.175572519,4.312977099,6.054707379
0.028808594,0.004394531,1.015136719,-5.083969466,2.351145038,7.633587786,,,,-0.091552734,-0.053222656,-0.051025391,0.008300781,0.123535156,-0.0390625,-0.017171224,,,-0.024169922,0.010986328,0.004638672,-0.015625,-0.007324219,0.049560547,0.003011068,,,1.129150391,0.971191406,0.984619141,0.994384766,1.060302734,0.97436523,1.019002278,,,-1.564885496,-5.832061069,-4.244274809,-1.427480916,1.564885496,-2.977099237,-2.413486005,,,-1.709923664,9.969465649,4.190839695,8,3.86259542,0.984732824,4.216284987,,,7.832061069,4.236641221,10.20610687,6.687022901,9.160305344,6.06870229,7.365139949
-0.029296875,0.033935547,1.022705078,-5.633587786,2.740458015,5.93129771,,,,0.053222656,-0.026611328,-0.031982422,-0.029541016,0.138671875,-0.060791016,0.007161458,,,-0.010253906,0.011962891,-0.011230469,0.005615234,0.008789063,0.060791016,0.010945638,,,1.022460938,0.961914063,1.024902344,0.994873047,1.023681641,0.97387695,1.00028483,,,-5.870229008,-6.27480916,-4.351145038,0.496183206,0.908396947,-3.732824427,-3.13740458,,,-1.335877863,10.78625954,-0.687022901,5.854961832,5.221374046,-1.297709924,3.090330789,,,4.557251908,3.374045802,6.786259542,7.458015267,9.786259542,6.335877863,6.382951654
-0.071289063,0.03125,1.022460938,-5.167938931,0.534351145,6.480916031,,,,0.099121094,-0.091064453,-0.025634766,-0.093505859,0.037109375,-0.067871094,-0.023640951,,,0.003173828,0.018310547,0.005371094,0.042236328,0.008544922,0.063232422,0.02347819,,,0.975585938,0.96875,1.029541016,1.004638672,1.005859375,0.98583984,0.995035807,,,-4.450381679,-5.72519084,-5.244274809,1.610687023,0.335877863,-3.65648855,-2.854961832,,,0.984732824,9.061068702,-2.503816794,1.946564885,2.442748092,-3.061068702,1.478371501,,,4.305343511,2.954198473,2.511450382,5.969465649,10.93129771,5.648854962,5.386768448
-0.091552734,-0.024169922,1.129150391,-1.564885496,-1.709923664,7.832061069,,,,-0.012451172,-0.157470703,0.081054688,-0.078857422,-0.013671875,-0.030273438,-0.03527832,,,0.005126953,0.024658203,0.027832031,0.024414063,-0.028076172,0.029785156,0.013956706,,,1.025634766,1.007080078,1.022949219,1.000976563,1.009277344,1.02294922,1.014811198,,,-3.511450382,-5.190839695,-5.755725191,0.977099237,-0.114503817,-3.41221374,-2.834605598,,,3.129770992,2.770992366,1.664122137,2.007633588,3.290076336,-0.694656489,2.027989822,,,5.061068702,3.809160305,2.41221374,6.694656489,11.01526718,4.366412214,5.559796438
0.053222656,-0.010253906,1.022460938,-5.870229008,-1.335877863,4.557251908,,,,-0.07421875,-0.143066406,0.026855469,0.008056641,0.052001953,-0.057861328,-0.03137207,,,0.001464844,0.016845703,-0.014404297,0.025390625,0.001464844,0.045166016,0.012654622,,,1.049804688,1.013427734,1.043457031,0.995117188,1.014648438,0.9699707,1.014404296,,,-3.389312977,-5.167938931,-4.557251908,-0.572519084,-0.229007634,-2.877862595,-2.798982188,,,1.625954198,0.541984733,2.259541985,5.541984733,-1.870229008,-3.740458015,0.726463104,,,4.351145038,0.65648855,4.503816794,8.129770992,11.79389313,4.786259542,5.703562341
0.099121094,0.003173828,0.975585938,-4.450381679,0.984732824,4.305343511,,,,-0.074951172,-0.079345703,-0.090332031,0.038085938,0.009521484,-0.100585938,-0.049601237,,,0.010009766,0.036132813,-0.02734375,0.037841797,0.030517578,0.069091797,0.026041667,,,1.015625,1.013427734,1.056152344,0.995849609,1.000488281,1.01147461,1.01550293,,,-4.038167939,-5.671755725,-3.41221374,-1.687022901,-0.328244275,-2.564885496,-2.950381679,,,1.839694656,0.229007634,0.854961832,3.946564885,-1.664122137,-4.267175573,0.15648855,,,4.442748092,-0.198473282,4.618320611,8.816793893,12.32824427,5.328244275,5.889312977
-0.012451172,0.005126953,1.025634766,-3.511450382,3.129770992,5.061068702,,,,-0.034423828,-0.031738281,-0.107666016,-0.073486328,0.041015625,-0.049316406,-0.042602539,,,0.006347656,0.02734375,0.006835938,0.000732422,-0.007080078,0.069335938,0.017252604,,,0.994628906,1.004150391,1.032958984,0.989013672,1.003417969,1.01098633,1.005859375,,,-4.312977099,-5.740458015,-2.389312977,-2.770992366,-0.832061069,-3.641221374,-3.281170483,,,0.076335878,1.954198473,-0.404580153,-1.854961832,0.954198473,-5.27480916,-0.75826972,,,5.221374046,0.419847328,5.465648855,10.00763359,13.58778626,5.328244275,6.671755725
-0.07421875,0.001464844,1.049804688,-3.389312977,1.625954198,4.351145038,,,,-0.001464844,-0.056884766,-0.001953125,0.034667969,0.126708984,-0.049072266,0.008666992,,,-0.019287109,0.011474609,0.00390625,0.004882813,-0.013671875,0.065429688,0.008789063,,,0.980224609,1.013671875,1.033691406,0.986328125,1.006347656,1.02124023,1.006917317,,,-3.839694656,-5.732824427,-2.839694656,-2.763358779,-1.030534351,-4.511450382,-3.452926209,,,-1.740458015,4.65648855,0.488549618,0.770992366,0.27480916,-0.061068702,0.731552163,,,5.488549618,1.618320611,6,8.427480916,10.6259542,5.152671756,6.218829517
-0.074951172,0.010009766,1.015625,-4.038167939,1.839694656,4.442748092,,,,0.019775391,-0.1171875,0.034423828,0.060058594,0.155517578,-0.108154297,0.007405599,,,0.01171875,0.028076172,-0.000488281,0.049072266,0.017333984,0.064697266,0.028401693,,,0.999267578,1.021972656,1.007568359,1.022460938,0.9921875,1.01708984,1.010091145,,,-3.503816794,-5.198473282,-3.129770992,-3.519083969,-1.076335878,-3.557251908,-3.330788804,,,-1.633587786,5.625954198,5.419847328,1.351145038,0.122137405,-1.526717557,1.559796438,,,4.503816794,5.06870229,6.06870229,7.664122137,10.44274809,6.099236641,6.641221374
-0.034423828,0.006347656,0.994628906,-4.312977099,0.076335878,5.221374046,,,,0.001708984,-0.100830078,-0.032470703,-0.018554688,0.041015625,-0.064697266,-0.028971354,,,0.035400391,0.028808594,0.001464844,0.018554688,0.008300781,0.03515625,0.021280924,,,1.020507813,1.039306641,0.988037109,1.051269531,1.034912109,1.02001953,1.025675456,,,-3.564885496,-3.770992366,-3.221374046,-3.419847328,-1.442748092,-2.564885496,-2.997455471,,,-1.557251908,0.160305344,3.877862595,3.641221374,-1.366412214,-0.900763359,0.642493639,,,3.900763359,6.244274809,5.13740458,8.679389313,10.16030534,6.870229008,6.832061069
-0.001464844,-0.019287109,0.980224609,-3.839694656,-1.740458015,5.488549618,,,,-0.077148438,-0.124023438,-0.007324219,-0.088134766,0.012939453,-0.076660156,-0.060058594,,,0.017089844,0.013183594,0.015136719,0.007568359,-0.022705078,0.024414063,0.009114583,,,1.000976563,1.030517578,1.014160156,1.051757813,1.034423828,1.04101563,1.028808595,,,-4.511450382,-2.366412214,-2.839694656,-2.603053435,-2.038167939,-1.083969466,-2.573791349,,,1.877862595,-2.839694656,-0.877862595,4.045801527,-1.664122137,-2.106870229,-0.260814249,,,3.93129771,5.625954198,5.389312977,9.404580153,9.366412214,8.740458015,7.076335878
0.019775391,0.01171875,0.999267578,-3.503816794,-1.633587786,4.503816794,,,,-0.068115234,-0.118652344,-0.093017578,-0.016113281,0.096435547,-0.105957031,-0.05090332,,,-0.004882813,0.021240234,-0.007568359,0.026367188,0.008056641,0.057128906,0.016723633,,,1.000976563,1.010742188,1.007324219,1.032958984,1.019775391,1.0012207,1.012166341,,,-4.992366412,-1.717557252,-2.801526718,-1.86259542,-2.267175573,-0.312977099,-2.325699746,,,0.954198473,-3.221374046,-2.648854962,4.801526718,-0.65648855,-6.984732824,-1.292620865,,,6.778625954,4.564885496,4.366412214,8.748091603,8.015267176,10.3129771,7.131043257
0.001708984,0.035400391,1.020507813,-3.564885496,-1.557251908,3.900763359,,,,0.002197266,-0.143554688,0.029785156,-0.095703125,0.109863281,-0.114746094,-0.035359701,,,0.018798828,0.031738281,-0.007324219,0.029296875,0.010986328,0.059326172,0.023803711,,,1.026367188,1.024902344,1.003417969,1.028808594,0.999023438,1.01733398,1.016642252,,,-4.396946565,-1.045801527,-3.27480916,-1.496183206,-3.022900763,-0.900763359,-2.356234097,,,-1.198473282,-2.801526718,-0.885496183,1.770992366,-7.618320611,-6.854961832,-2.93129771,,,7.045801527,5.534351145,4.687022901,8.221374046,5.900763359,10.6870229,7.012722646
-0.077148438,0.017089844,1.000976563,-4.511450382,1.877862595,3.93129771,,,,0.023681641,-0.15625,0.060546875,-0.043212891,-0.001953125,-0.077392578,-0.032430013,,,0.025634766,0.000488281,0.033447266,0.021972656,-0.028808594,0.056640625,0.018229167,,,1.044677734,1.009033203,0.986328125,1.030761719,0.982421875,1.00561523,1.009806314,,,-3.580152672,-0.259541985,-3.603053435,-1.801526718,-1.458015267,-1.687022901,-2.064885496,,,-0.175572519,-2.435114504,-2.221374046,1.458015267,-20.04580153,-2.770992366,-4.365139949,,,6.58778626,7.091603053,7.06870229,8.816793893,8.65648855,9.007633588,7.871501272
-0.068115234,-0.004882813,1.000976563,-4.992366412,0.954198473,6.778625954,,,,0.000244141,-0.07421875,-0.038818359,0.011474609,-0.046630859,-0.080078125,-0.038004557,,,-0.010009766,0.010253906,-0.010253906,0.035888672,-0.003173828,0.088623047,0.018554688,,,1.005615234,0.987060547,1.02734375,1.006103516,1.014892578,0.98876953,1.004964193,,,-3.259541985,0.13740458,-3.328244275,-1.679389313,-0.389312977,-2.106870229,-1.770992366,,,-0.389312977,-1.908396947,-9.969465649,2.572519084,-34.66412214,-0.404580153,-7.460559796,,,6.86259542,4.839694656,5.671755725,8.580152672,5.748091603,8.832061069,6.755725191
0.002197266,0.018798828,1.026367188,-4.396946565,-1.198473282,7.045801527,,,,-0.048583984,0.030273438,-0.125244141,0.010009766,0.067138672,-0.122314453,-0.031453451,,,-0.006103516,0.046630859,-0.061035156,0.018798828,0.022705078,0.061035156,0.013671875,,,1.012939453,0.983398438,1.036376953,0.994384766,1.020263672,0.97167969,1.003173829,,,-2.595419847,-1.534351145,-2.091603053,-1.458015267,-1.603053435,-3.015267176,-2.049618321,,,-1.778625954,5.129770992,-19.82442748,-0.358778626,-36.84732824,-3.854961832,-9.589058524,,,7,4.175572519,2.625954198,8.06870229,0.809160305,10.03816794,5.452926209
0.023681641,0.025634766,1.044677734,-3.580152672,-0.175572519,6.58778626,,,,0.070556641,-0.102539063,-0.034423828,-0.044921875,0.183105469,-0.069335938,0.000406901,,,-0.002929688,0.038330078,-0.016357422,0.012451172,0.002197266,0.055419922,0.014851888,,,1.005371094,0.996582031,1.031005859,1.001220703,1.012695313,0.97900391,1.004313152,,,-0.93129771,-3.893129771,-1.145038168,-1.633587786,-3.694656489,-4.213740458,-2.58524173,,,1.061068702,8.030534351,-26.38167939,-5.167938931,-26.6870229,-7.625954198,-9.461832061,,,7.236641221,6.763358779,-0.671755725,6.129770992,2.679389313,9.580152672,5.286259542
0.000244141,-0.010009766,1.005615234,-3.259541985,-0.389312977,6.86259542,,,,-0.064453125,-0.083251953,0.079589844,-0.041015625,0.259033203,0.022460938,0.028727214,,,-0.009521484,0.004150391,-0.006591797,0.039306641,0.010742188,0.073974609,0.018676758,,,1.013427734,0.987548828,1.044677734,1.010986328,1.013183594,0.99462891,1.010742188,,,-0.366412214,-5.381679389,-2.328244275,-2.534351145,-4.396946565,-3.923664122,-3.155216285,,,-0.06870229,11.22900763,-21.54198473,-5.442748092,-13.48091603,-6,-5.884223919,,,7.541984733,8.305343511,-2.72519084,5.06870229,3.664122137,9.748091603,5.267175573
