-0.09375,0.023681641,1.149414063,-1.190839695,2.58778626,15.36641221,,,ax,0.03125,-0.006347656,0.058837891,0.072265625,0.026611328,0.036523438,,ay,-0.006347656,0.019287109,-0.023925781,0.022705078,0.047851563,0.011914063,,az,0.998779297,0.916259766,1.016601563,0.929443359,1.058837891,,,gx,0.580152672,-2.885496183,-1.610687023,0.244274809,1.030534351,,,gy,-6.3816794,-1.610687023,-3.190839695,0.458015267,4.93129771,,,gz,8.305343511,6.488549618,4.740458015,6.007633588,5.984732824,6.305343511
0.002441406,0.017578125,0.954345703,-1.755725191,6.091603053,14.25954198,,,,-0.0710449,0.004882813,-0.001708984,-0.088378906,0.079345703,-0.015380855,,,0.047119141,-0.015380859,0.000244141,0.027099609,0.010986328,0.014013672,,,1.156982422,0.98828125,1.125976563,1.120849609,0.924316406,,,,-0.748091603,-2.687022901,-0.946564885,0.229007634,0.473282443,,,,-5.9923664,-0.160305344,-2.954198473,-3.908396947,8.770992366,,,,7.083969466,7.870229008,3.389312977,7.106870229,7.79389313,6.648854962
0.067871094,-0.027832031,0.8984375,-1,5.664122137,13.86259542,,,,-0.0170898,0.093505859,0.138671875,-0.019042969,-0.105224609,0.018164071,,,0.012207031,0.003417969,-0.027587891,-0.008056641,0.023925781,0.00078125,,,1.040527344,0.965820313,1.118652344,1.036132813,1.144287109,,,,-1.763358779,-2.27480916,-0.900763359,-1.366412214,0.580152672,,,,-2.2442748,-1.709923664,5.832061069,-4.022900763,5.534351145,,,,6.015267176,6.267175573,6.198473282,6.374045802,6.824427481,6.335877863
-0.024169922,-0.012695313,1.108642578,0.824427481,3.465648855,14.41221374,,,,0.09985352,-0.049072266,0.068115234,0.05078125,-0.012207031,0.031494141,,,-0.024169922,0.017333984,0.013671875,0.030029297,0.046875,0.016748047,,,0.899658203,1.157470703,1.050292969,1.084716797,1.122802734,,,,-2.267175573,-2.045801527,-2.450381679,-2.938931298,-0.465648855,,,,1.36641221,-4.282442748,9.79389313,-4.824427481,-2.702290076,,,,6.06870229,6.229007634,9.992366412,6.083969466,4.099236641,6.494656489
-0.032714844,0.021972656,1.132568359,1.160305344,4.526717557,10.5648855,,,,0.04663086,0.109130859,0.094726563,0.094238281,0.010253906,0.070996094,,,0.041015625,-0.018798828,-0.005371094,0.030761719,0.054443359,0.020410156,,,1.034423828,0.918945313,0.966064453,0.885742188,1.037841797,,,,-2.770992366,-1.86259542,-3.015267176,-4.496183206,-0.045801527,,,,1.19847328,-0.175572519,8.007633588,-2.641221374,-2.900763359,,,,6.671755725,6.045801527,7.847328244,7.038167939,2.381679389,5.996946565
0.073242188,-0.010253906,0.939453125,-0.564885496,13.2519084,11.71755725,,,,-0.1047363,0.059082031,-0.046875,0.026611328,-0.037353516,-0.020654291,,,0.042724609,0.040527344,0.000732422,0.001220703,-0.006103516,0.015820312,,,1.164794922,1.042724609,1.148925781,1.060546875,0.935058594,,,,-2.755725191,-2.801526718,-2.022900763,-4.885496183,-1.267175573,,,,-3.3587786,0.534351145,1.580152672,-1.229007634,-5.534351145,,,,7.664122137,8.625954198,9.732824427,9.740458015,4.946564885,8.141984732
0.090332031,-0.004394531,0.932861328,-2.450381679,19.28244275,10.11450382,,,,-0.0422363,-0.069824219,-0.003417969,-0.086425781,-0.057128906,-0.051806635,,,-0.00390625,0.020996094,0,0.046142578,0.038818359,0.020410156,,,1.054443359,1.112792969,1.043457031,1.093017578,1.153808594,,,,-1.160305344,-4.053435115,-0.687022901,-3.938931298,-0.06870229,,,,-3.5572519,1.076335878,1.694656489,0.671755725,-1.755725191,,,,6.572519084,9.145038168,6.13740458,9.496183206,5.969465649,7.464122137
-0.077880859,0.027587891,1.131103516,-3.152671756,16.9389313,9.41221374,,,,0.09472656,0.08984375,0.146728516,0.089111328,-0.030273438,0.078027343,,,0.013183594,-0.014892578,0.012451172,0.015625,0,0.005273438,,,0.922119141,0.921630859,0.925048828,0.911621094,0.951171875,,,,-1.877862595,-3.961832061,-1.335877863,-2.503816794,0.244274809,,,,-2.9160305,3.72519084,-0.236641221,1.221374046,-0.038167939,,,,4.717557252,8.763358779,7.114503817,5.381679389,5.557251908,6.306870229
-0.165771484,0.013427734,0.939453125,-1.893129771,5.267175573,8.496183206,,,,0.015625,-0.020019531,0.029541016,-0.009521484,0.008544922,0.004833985,,,0.042480469,0.024169922,0.012451172,0.012207031,0.001220703,0.018505859,,,1.021728516,1.132324219,1.145019531,1.082519531,1.024169922,,,,0.045801527,-2.557251908,-2.061068702,-2.320610687,0.312977099,,,,-0.7557252,0.465648855,1.687022901,-0.114503817,-4.534351145,,,,5.27480916,9.160305344,6.618320611,5.832061069,4.427480916,6.26259542
-0.022949219,0.011474609,1.139404297,-1.603053435,-4.022900763,4.763358779,,,,-0.1013184,0.008544922,0.010986328,-0.043457031,-0.060546875,-0.037158211,,,0.0078125,-0.025390625,-0.012207031,0.041259766,0.036376953,0.009570313,,,0.875244141,1.061279297,1.067382813,1.099609375,1.110595703,,,,-0.839694656,-0.06870229,-2.015267176,-3.580152672,0.251908397,,,,-0.2977099,2.473282443,2.442748092,-0.190839695,-3.885496183,,,,6.900763359,11.64885496,6.351145038,5.076335878,5.083969466,7.01221374
0.057617188,0.043457031,1.124023438,-2.030534351,-9.664122137,2.419847328,,,,-0.0185547,-0.115234375,0.137939453,0.047363281,0.067871094,0.023876951,,,0.013671875,0.006835938,-0.001464844,0.040039063,0.002685547,0.012353516,,,1.040039063,0.924316406,1.156005859,0.901367188,0.897216797,,,,-1.290076336,1.519083969,-1.824427481,-5.519083969,-0.503816794,,,,-3.2366412,-0.801526718,6.244274809,2.877862595,4.885496183,,,,6.603053435,12.63358779,5.549618321,9.328244275,6.259541985,8.074809161
-0.045166016,0.017822266,0.921386719,-2.641221374,-4.824427481,3.709923664,,,,-0.0900879,0.030029297,0.002929688,-0.041015625,-0.047119141,-0.029052736,,,0.032714844,0.017333984,0.001464844,-0.010986328,0.026611328,0.013427734,,,1.168212891,1.142333984,0.937744141,1.002197266,1.071044922,,,,-0.870229008,0.076335878,-1.694656489,-4.954198473,-0.893129771,,,,-1.6259542,-4.801526718,4.870229008,0.549618321,4.015267176,,,,6.503816794,13.71755725,7.045801527,5.801526718,7.328244275,8.079389313
-0.060058594,-0.002441406,0.989990234,-2.557251908,-0.27480916,8.389312977,,,,-0.0251465,-0.043212891,-0.030273438,-0.086425781,-0.089599609,-0.054931644,,,-0.014160156,0.020996094,-0.026855469,0.000732422,0.035644531,0.003271484,,,1.010986328,0.979736328,0.983642578,0.953613281,1.030273438,,,,-0.335877863,-1.641221374,-1.572519084,-3.213740458,-1.687022901,,,,1.75572519,-5.229007634,-0.801526718,-1.122137405,0,,,,6.58778626,15.00763359,7.038167939,4.114503817,8.320610687,8.213740459
-0.109130859,0.031005859,1.159179688,-1.938931298,-0.755725191,8.083969466,,,,0.06152344,-0.028076172,-0.032470703,0.063476563,0.002441406,0.013378907,,,-0.017089844,-0.024169922,0.020751953,0.060546875,-0.012939453,0.005419922,,,0.895751953,0.992919922,1.16015625,1.148681641,1.156005859,,,,-0.65648855,-1.900763359,-2.145038168,-1.79389313,-1.992366412,,,,2.41984733,-4.435114504,-3.015267176,-2.900763359,-2.122137405,,,,6.687022901,14.89312977,7.297709924,5.72519084,8.801526718,8.680916031
-0.08984375,0.019287109,1.069091797,-1.366412214,-2.404580153,7.961832061,,,,-0.0126953,-0.033691406,0.077636719,0.001953125,-0.099121094,-0.013183591,,,0.035888672,0.026855469,0.018066406,0.043945313,0.028808594,0.030712891,,,1.043457031,1.169433594,0.974121094,1.026611328,0.918701172,,,,-0.038167939,-0.374045802,-2.79389313,-2.27480916,-2.267175573,,,,-1.2061069,-2.190839695,1.679389313,1.717557252,-6.65648855,,,,7.290076336,16.96946565,5.687022901,5.534351145,6.557251908,8.407633588
0.048828125,-0.031005859,0.901611328,0.229007634,-4.801526718,7.717557252,,,,-0.1164551,0.016357422,0.114257813,0.053710938,0.027832031,0.019140621,,,0.027587891,-0.029296875,-0.026611328,0.002197266,0.053466797,0.00546875,,,1.145507813,0.943359375,0.967285156,0.947509766,1.088623047,,,,-3.06870229,1.442748092,-2.595419847,-3.251908397,-2.664122137,,,,-1.8320611,0.65648855,2.015267176,0.58778626,-7.694656489,,,,7.221374046,19.09923664,7.519083969,6.908396947,5.992366412,9.348091603
0.03125,-0.006347656,0.998779297,0.580152672,-6.381679389,8.305343511,,,,-0.0654297,0.03515625,-0.0390625,-0.072998047,-0.032714844,-0.035009768,,,-0.016845703,-0.030273438,-0.000488281,0.033691406,0.022705078,0.001757812,,,1.028076172,1.011230469,1.156738281,1.160644531,1.099853516,,,,-2.984732824,1.290076336,-2.572519084,-3.366412214,-2.65648855,,,,-1.8549618,1.282442748,1.526717557,3.007633588,0.145038168,,,,8.79389313,17.85496183,9,9.702290076,7.664122137,10.60305343
-0.071044922,0.047119141,1.156982422,-0.748091603,-5.992366412,7.083969466,,,,0.03295898,0.049560547,0.029296875,-0.067871094,0.076660156,0.024121093,,,-0.008056641,0.040527344,-0.003417969,-0.012939453,-0.003173828,0.002587891,,,0.913574219,1.179199219,0.996826172,1.055419922,0.916015625,,,,-2.65648855,-0.519083969,-2.763358779,-2.534351145,-3.022900763,,,,1.27480916,1.366412214,1.374045802,6.885496183,3.122137405,,,,11.90076336,21.46564885,8.389312977,9.305343511,10.35877863,12.28396947
-0.017089844,0.012207031,1.040527344,-1.763358779,-2.244274809,6.015267176,,,,-0.0878906,-0.066894531,0.099121094,0.008544922,-0.088867188,-0.027197261,,,0.00390625,-0.002197266,-0.058837891,-0.039306641,0.030273438,-0.013232422,,,1.050048828,0.955322266,1.145263672,0.956054688,1.140136719,,,,-1.824427481,0.022900763,-0.816793893,-0.335877863,-2.633587786,,,,-2.4503817,0.167938931,2.946564885,5.198473282,1.167938931,,,,15.1221374,22.38931298,8.435114504,12.05343511,11.25954198,13.85190839
0.099853516,-0.024169922,0.899658203,-2.267175573,1.366412214,6.06870229,,,,-0.2246094,-0.047851563,-0.031494141,-0.166259766,-0.064453125,-0.106933599,,,-0.028320313,-0.025390625,-0.056884766,0.007568359,0.011474609,-0.018310547,,,0.900878906,1.045654297,0.942871094,1.156738281,1.006103516,,,,-1.007633588,1.671755725,1.671755725,2.152671756,-2.86259542,,,,-8.7022901,1.427480916,7.519083969,0,-0.465648855,,,,19.03816794,26.40458015,10.74045802,16.70992366,12.16030534,17.01068702
0.046630859,0.041015625,1.034423828,-2.770992366,1.198473282,6.671755725,,,,-0.1330566,0.033691406,0.026367188,-0.239257813,-0.024169922,-0.067285148,,,-0.032958984,-0.030029297,-0.025390625,-0.029296875,-0.008300781,-0.025195312,,,1.018066406,1.159912109,1.033935547,1.124267578,0.979248047,,,,-0.549618321,3.778625954,2.366412214,5,-4.564885496,,,,-11.435115,7.34351145,9.755725191,-0.954198473,-1.72519084,,,,23,31.64885496,16.93129771,24.83206107,14.84732824,22.2519084
-0.104736328,0.042724609,1.164794922,-2.755725191,-3.358778626,7.664122137,,,,-0.1843262,-0.170166016,-0.154785156,-0.154296875,-0.152587891,-0.163232428,,,-0.007080078,-0.045898438,-0.018066406,-0.082275391,0.028076172,-0.025048828,,,1.173095703,0.946289063,1.182373047,0.957519531,1.140869141,,,,0.770992366,5.641221374,2.480916031,5.908396947,-5.648854962,,,,-3.9847328,6.870229008,13.41984733,1.86259542,0.549618321,,,,29.22900763,40.53435115,24.29007634,36.53435115,21.77862595,30.47328244
-0.042236328,-0.00390625,1.054443359,-1.160305344,-3.557251908,6.572519084,,,,-0.2016602,-0.19921875,-0.118652344,-0.243896484,-0.128417969,-0.178369149,,,-0.068847656,-0.076416016,-0.080566406,-0.061035156,-0.090820313,-0.075537109,,,1.066650391,1.090087891,1.023193359,1.107421875,0.944091797,,,,2.473282443,7.877862595,4.320610687,9.740458015,-2.534351145,,,,0.72519084,2.740458015,18.35114504,6.832061069,11.23664122,,,,37.55725191,51.16030534,35.10687023,51.94656489,35.0610687,42.16641221
0.094726563,0.013183594,0.922119141,-1.877862595,-2.916030534,4.717557252,,,,-0.2104492,-0.300537109,-0.155029297,-0.393066406,-0.277832031,-0.267382809,,,-0.155273438,-0.069824219,-0.129882813,-0.056396484,-0.129882813,-0.108251953,,,0.966064453,1.227294922,1.032470703,0.961914063,1.037109375,,,,10.01526718,9.900763359,9.93129771,9.465648855,3.34351145,,,,1.09160305,7.748091603,23.24427481,20.75572519,14.07633588,,,,51.05343511,62.83969466,43.45038168,73.18320611,49.23664122,55.95267176
0.015625,0.042480469,1.021728516,0.045801527,-0.755725191,5.27480916,,,,-0.4094238,-0.236572266,-0.422607422,-0.388671875,-0.4921875,-0.389892573,,,-0.159912109,-0.170410156,-0.198974609,-0.106445313,-0.13671875,-0.154492187,,,1.062255859,1.0078125,1.192138672,1.162841797,0.883056641,,,,13.18320611,11.67938931,17.34351145,12.05343511,6.167938931,,,,-1.5801527,14.32824427,29.92366412,39.82442748,9.641221374,,,,76.41984733,75.80916031,71.67938931,97.19847328,72.20610687,78.66259542
-0.101318359,0.0078125,0.875244141,-0.839694656,-0.297709924,6.900763359,,,,-0.5664063,-0.329101563,-0.544677734,-0.424560547,-0.516601563,-0.476269541,,,-0.182373047,-0.216308594,-0.224121094,-0.129638672,-0.144042969,-0.179296875,,,1.187744141,1.075927734,1.057861328,1.134033203,1.124023438,,,,13.51908397,15.14503817,19.28244275,18.75572519,5.503816794,,,,1.89312977,24.47328244,37.11450382,49.17557252,16.70229008,,,,100.9770992,92.08396947,109.3129771,115.389313,108.4656489,105.2458015
-0.018554688,0.013671875,1.040039063,-1.290076336,-3.236641221,6.603053435,,,,-0.5866699,-0.515869141,-0.541748047,-0.593017578,-0.663330078,-0.580126949,,,-0.221435547,-0.224365234,-0.183105469,-0.129638672,-0.236083984,-0.198925781,,,1.083007813,1.260498047,1.180664063,0.88671875,1.038818359,,,,11.58778626,20.61832061,16.57251908,22.16030534,7.27480916,,,,5.4351145,41.12977099,41.67938931,40.1221374,33.54961832,,,,124.9618321,115.1679389,136.8473282,140.1526718,144.9083969,132.4076336
