0.117675781,0.952636719,-0.125488281,16.16793893,10.87022901,-11.35877863,,,x,0.11767578,0.004882813,0.032958984,0.065673828,0.010009766,,,y,0.95263672,0.986572266,0.927001953,0.977539063,0.935546875,,‚š,-0.125488281,0.109375,-0.107177734,-0.072753906,-0.090820313,,gx,16.16793893,30.24427481,22.60305344,18.59541985,25.65648855,,gy,10.87022901,-2.79389313,2.045801527,-1.633587786,-3.007633588
0.061279297,0.930419922,-0.104980469,15.92366412,13.5648855,-11.29770992,,,,0.0612793,0.017089844,0.056884766,0.027587891,0.070556641,,,,0.93041992,0.980224609,0.980957031,0.9375,0.989013672,,,-0.104980469,0.084228516,-0.100097656,-0.08203125,-0.012695313,,,15.92366412,29.64885496,22.95419847,18.83206107,25.32061069,,,13.5648855,5.442748092,2.022900763,2.519083969,-2.618320611
0.088134766,0.949951172,-0.112548828,16.03816794,10.25954198,-11.65648855,,,,0.08813477,-0.037597656,0.021484375,0.057128906,0.076171875,,,,0.94995117,0.942138672,0.935302734,0.962402344,0.948974609,,,-0.112548828,0.102783203,-0.111816406,-0.096191406,-0.101806641,,,16.03816794,28.54198473,23.22900763,19.11450382,24.64885496,,,10.25954198,4.183206107,2.442748092,2.038167939,-0.809160305
-0.002441406,0.924072266,-0.133789063,16.80152672,3.969465649,-9.824427481,,,,-0.0024414,-0.005859375,0.076171875,0.03125,0.107177734,,,,0.92407227,0.979248047,0.979492188,0.917236328,0.977294922,,,-0.133789063,0.085205078,-0.12890625,-0.008544922,-0.073974609,,,16.80152672,26.3129771,22.26717557,19.97709924,23.67175573,,,3.969465649,4.938931298,4.435114504,5.305343511,3.740458015
0.15234375,0.848876953,-0.171630859,22.07633588,-5.061068702,-11.64885496,,,,0.15234375,-0.0546875,0.028320313,0.067871094,0.101318359,,,,0.84887695,0.916259766,0.934570313,0.979003906,0.937988281,,,-0.171630859,0.0546875,-0.164550781,-0.020507813,-0.083740234,,,22.07633588,24.70992366,20.89312977,20.36641221,23.81679389,,,-5.061068702,-2.328244275,8.099236641,8.511450382,4.435114504
0.089599609,0.953613281,-0.036376953,18.90076336,-4.381679389,-11.82442748,,,,0.08959961,0.015380859,0.040527344,0.027099609,0.119873047,,,,0.95361328,0.946289063,0.955322266,0.943603516,0.96875,,,-0.036376953,0.031738281,-0.194824219,-0.057373047,-0.069824219,,,18.90076336,23.78625954,19.8778626,21.22137405,23.61068702,,,-4.381679389,-5.251908397,5.938931298,9.755725191,5.633587786
0.154541016,0.964355469,-0.0625,20.70992366,-4.557251908,-11.69465649,,,,0.15454102,-0.00390625,0.008544922,0.012695313,0.090087891,,,,0.96435547,0.934570313,0.913818359,0.970458984,0.918701172,,,-0.0625,0.061523438,-0.164794922,-0.065429688,-0.093994141,,,20.70992366,22.30534351,19.58778626,20.20610687,22.87022901,,,-4.557251908,1.908396947,6.366412214,4.480916031,5.045801527
0.139404297,0.959472656,-0.075195313,21.18320611,0.198473282,-11.81679389,,,,0.1394043,0.071777344,0.006835938,-0.005126953,0.054931641,,,,0.95947266,0.999755859,0.961669922,0.924804688,0.947753906,,,-0.075195313,0.105224609,-0.14453125,-0.032958984,-0.100585938,,,21.18320611,20.93129771,18.44274809,20.10687023,23.00763359,,,0.198473282,5.114503817,0.86259542,-2.748091603,3.503816794
0.070800781,0.953613281,-0.030761719,20.78625954,2.786259542,-11.77099237,,,,0.07080078,0.064208984,0.045898438,0.123046875,0.059326172,,,,0.95361328,0.903808594,0.930908203,0.951660156,0.931152344,,,-0.030761719,-0.006591797,-0.130859375,-0.025878906,-0.003173828,,,20.78625954,23.4351145,18.49618321,21.10687023,22.81679389,,,2.786259542,6.580152672,-4.679389313,-2.595419847,3.740458015
0.069335938,0.967773438,-0.135498047,18.90839695,-4.007633588,-11.69465649,,,,0.06933594,0.047363281,0.100097656,0.120117188,0.063720703,,,,0.96777344,0.952880859,0.961425781,0.913330078,0.9609375,,,-0.135498047,0.004638672,-0.123535156,-0.111572266,-0.005371094,,,18.90839695,22.64122137,18.42748092,23.35114504,22.33587786,,,-4.007633588,1.549618321,-4.297709924,0.732824427,3.213740458
0.086914063,0.926757813,-0.156005859,17.91603053,-8.72519084,-11.63358779,,,,0.08691406,-0.004882813,0.104248047,0.133300781,0.086425781,,,,0.92675781,0.921875,0.924316406,0.958984375,0.925537109,,,-0.156005859,0.1015625,-0.133300781,-0.095458984,-0.051757813,,,17.91603053,24.41221374,18.61068702,21.71755725,22.20610687,,,-8.72519084,-4.954198473,-0.213740458,6.465648855,4.687022901
0.150878906,0.963134766,-0.107666016,17.30534351,-1.65648855,-13.59541985,,,,0.15087891,0.038574219,0.12890625,0.08984375,0.063964844,,,,0.96313477,0.9375,0.951660156,0.908935547,0.946777344,,,-0.107666016,0.076660156,-0.209472656,-0.100585938,-0.060302734,,,17.30534351,25.6259542,18.81679389,22.44274809,22.59541985,,,-1.65648855,-6.091603053,5.503816794,13.67175573,4.229007634
0.126220703,0.915771484,-0.059082031,17.39694656,6.160305344,-11.90839695,,,,0.1262207,0.058837891,0.082763672,0.078369141,0.038818359,,,,0.91577148,0.929931641,0.911132813,0.965332031,0.938476563,,,-0.059082031,0.012939453,-0.220947266,-0.067626953,-0.088134766,,,17.39694656,25.63358779,18.94656489,22.89312977,22.67175573,,,6.160305344,0.526717557,8.458015267,13.19083969,6.473282443
0.138916016,0.943847656,-0.021972656,17.0610687,9.625954198,-11.65648855,,,,0.13891602,0.043212891,0.079101563,0.036376953,0.012939453,,,,0.94384766,0.936279297,0.951171875,0.939941406,0.948242188,,,-0.021972656,0.049804688,-0.202148438,-0.041748047,0.021972656,,,17.0610687,25.07633588,18.94656489,22.6259542,23.17557252,,,9.625954198,6.41221374,11.16793893,6.282442748,3.122137405
0.080810547,0.909423828,-0.135498047,17.19083969,10.16793893,-11.88549618,,,,0.08081055,-0.015136719,0.023925781,0.055664063,0.028320313,,,,0.90942383,0.927490234,0.910644531,0.968505859,0.934570313,,,-0.135498047,0.052490234,-0.200927734,-0.0234375,-0.001220703,,,17.19083969,26.12977099,18.8778626,22.29770992,23.59541985,,,10.16793893,8.702290076,7.389312977,1.496183206,-1.938931298
0.107666016,0.961181641,-0.088134766,18.3129771,8.427480916,-11.7480916,,,,0.10766602,-0.020263672,0.020751953,0.065673828,0.05859375,,,,0.96118164,0.904541016,0.958496094,0.927246094,0.942871094,,,-0.088134766,0.080322266,-0.163574219,-0.130126953,-0.006103516,,,18.3129771,27.46564885,19.0610687,22.50381679,24.64885496,,,8.427480916,4.458015267,-1.335877863,-1.053435115,-0.358778626
0.040527344,0.903320313,-0.064697266,19.35114504,8.938931298,-11.80916031,,,,0.04052734,0.006591797,0.046386719,0.056640625,0.073974609,,,,0.90332031,0.939453125,0.950683594,0.947021484,0.928466797,,,-0.064697266,-0.010253906,-0.184570313,-0.01171875,-0.041748047,,,19.35114504,27.64122137,18.58778626,21.79389313,24.35114504,,,8.938931298,-2.603053435,-3.442748092,1.312977099,0.885496183
0.120361328,0.950195313,-0.022705078,21.15267176,7.511450382,-11.75572519,,,,0.12036133,0.018554688,0.093994141,0.071533203,0.034667969,,,,0.95019531,0.909423828,0.959228516,0.922851563,0.946289063,,,-0.022705078,-0.040527344,-0.108886719,-0.030273438,-0.043701172,,,21.15267176,27.54198473,19.76335878,22.07633588,24.05343511,,,7.511450382,-8.72519084,2.282442748,2.305343511,0.900763359
0.084960938,0.902099609,-0.114013672,21.80152672,2.366412214,-11.64122137,,,,0.08496094,0.06640625,0.081298828,0.06640625,0.040283203,,,,0.90209961,0.966796875,0.950683594,0.906982422,0.954589844,,,-0.114013672,-0.019287109,-0.143066406,-0.029052734,-0.017822266,,,21.80152672,26.82442748,20.41221374,23.02290076,23.64122137,,,2.366412214,-6.610687023,8.778625954,6.251908397,3.160305344
