-0.530029297,0.127685547,-0.975097656,21.41984733,10.61068702,-11.83206107,,,,-0.5300293,-0.488525391,-0.5234375,-0.436279297,-0.496826172,,,0.12768555,0.266357422,0.191894531,0.178466797,0.167236328,,,-0.9750977,-0.919921875,-0.904296875,-0.947509766,-0.979980469,,,21.4198473,23.92366412,26.65648855,22.92366412,23.52671756,,,10.610687,-1.259541985,5.770992366,4.20610687,5.213740458
-0.522460938,0.158935547,-0.93359375,21.16030534,5.687022901,-11.41984733,,,,-0.5224609,-0.443115234,-0.492919922,-0.422119141,-0.437744141,,,0.15893555,0.292724609,0.20703125,0.204101563,0.226806641,,,-0.9335938,-0.822509766,-0.903320313,-0.927734375,-0.946044922,,,21.1603053,23.21374046,27.77862595,23.74045802,22.98473282,,,5.6870229,3.908396947,3.893129771,3.854961832,-0.717557252
-0.539306641,0.110107422,-0.890380859,22.14503817,3.015267176,-11.57251908,,,,-0.5393066,-0.510253906,-0.469238281,-0.427490234,-0.459716797,,,0.11010742,0.267822266,0.175537109,0.195800781,0.208740234,,,-0.8903809,-0.828125,-0.961181641,-1.021484375,-0.912841797,,,22.1450382,23.23664122,28.22900763,24.08396947,21.03816794,,,3.01526718,5.534351145,3.839694656,0.251908397,-1.603053435
-0.453857422,0.153076172,-0.913818359,21.84732824,4.290076336,-11.51145038,,,,-0.4538574,-0.454833984,-0.475341797,-0.415039063,-0.475585938,,,0.15307617,0.283691406,0.202392578,0.180908203,0.168457031,,,-0.9138184,-0.862548828,-0.943847656,-1.012695313,-0.947265625,,,21.8473282,25.0610687,27.22900763,23.41221374,20.58778626,,,4.29007634,0.732824427,4.778625954,6.519083969,-0.557251908
-0.484375,0.151855469,-0.906982422,20.8778626,5.229007634,-11.71755725,,,,-0.484375,-0.479003906,-0.467285156,-0.359863281,-0.4765625,,,0.15185547,0.250244141,0.210205078,0.229492188,0.217773438,,,-0.9069824,-0.875,-1.002441406,-0.998291016,-0.904541016,,,20.8778626,27.96183206,26,22.64122137,21.96946565,,,5.22900763,-3.763358779,6.427480916,7.816793893,1.244274809
-0.508056641,0.116455078,-0.937744141,20.9389313,3.122137405,-11.61832061,,,,-0.5080566,-0.449707031,-0.487060547,-0.409667969,-0.468505859,,,0.11645508,0.252441406,0.193847656,0.199462891,0.184326172,,,-0.9377441,-0.875976563,-0.972167969,-0.985839844,-0.944335938,,,20.9389313,28.99236641,26.3740458,22.21374046,23.33587786,,,3.1221374,-1.465648855,6.824427481,6.458015267,1.419847328
-0.480712891,0.16015625,-0.961181641,21.46564885,2.366412214,-11.67938931,,,,-0.4807129,-0.406005859,-0.475097656,-0.428955078,-0.436523438,,,0.16015625,0.275146484,0.23828125,0.188476563,0.205566406,,,-0.9611816,-0.868896484,-0.926513672,-0.937255859,-0.963867188,,,21.4656489,27.61832061,26.49618321,23.64122137,24.41984733,,,2.36641221,3.06870229,7.648854962,3.79389313,1.320610687
-0.498046875,0.128417969,-0.956787109,22.41221374,5.297709924,-11.64122137,,,,-0.4980469,-0.439453125,-0.459716797,-0.384033203,-0.449462891,,,0.12841797,0.272216797,0.200439453,0.237792969,0.194091797,,,-0.9567871,-0.919921875,-0.976806641,-0.956542969,-0.950195313,,,22.4122137,26.54198473,26.77862595,24.14503817,26.00763359,,,5.29770992,7.13740458,5.34351145,1.183206107,1.038167939
-0.484130859,0.155761719,-0.922119141,23.69465649,7.022900763,-9.801526718,,,,-0.4841309,-0.466308594,-0.458251953,-0.373291016,-0.451416016,,,0.15576172,0.255859375,0.20703125,0.212890625,0.173828125,,,-0.9221191,-0.834472656,-0.958740234,-0.954345703,-0.976074219,,,23.6946565,27.28244275,26.45801527,24.51908397,27.22137405,,,7.02290076,11.70229008,6.015267176,5.267175573,3.610687023
-0.438720703,0.147460938,-0.875244141,24,6.763358779,-11.91603053,,,,-0.4387207,-0.491455078,-0.446044922,-0.409423828,-0.432617188,,,0.14746094,0.275390625,0.239013672,0.183837891,0.236083984,,,-0.8752441,-0.839111328,-1.013183594,-1.038818359,-1.026367188,,,24,29.52671756,25.2519084,27.02290076,26.90839695,,,6.76335878,7.709923664,8.41221374,4.938931298,6.106870229
-0.485595703,0.141113281,-0.913330078,23.29770992,6.305343511,-11.8778626,,,,-0.4855957,-0.487304688,-0.523925781,-0.397460938,-0.438964844,,,0.14111328,0.293212891,0.220214844,0.248535156,0.195068359,,,-0.9133301,-0.876464844,-1.082519531,-1.103027344,-1.025878906,,,23.2977099,31.95419847,22.54961832,29.19083969,26.58015267,,,6.30534351,2.969465649,10.26717557,3.870229008,7.282442748
-0.479736328,0.153808594,-0.924560547,23.10687023,6.824427481,-11.70229008,,,,-0.4797363,-0.459716797,-0.548583984,-0.345947266,-0.472900391,,,0.15380859,0.274414063,0.264648438,0.273193359,0.241455078,,,-0.9245605,-0.930175781,-1.130371094,-1.158935547,-0.985839844,,,23.1068702,32.51145038,19.09160305,28.51908397,26.54198473,,,6.82442748,2.297709924,7.267175573,9.465648855,5.488549618
-0.493896484,0.133056641,-0.98046875,23.46564885,7.65648855,-9.885496183,,,,-0.4938965,-0.523193359,-0.5390625,-0.37890625,-0.444580078,,,0.13305664,0.289794922,0.269042969,0.319580078,0.325439453,,,-0.9804688,-0.922363281,-1.194580078,-1.225341797,-1.062744141,,,23.4656489,33.21374046,15.16030534,24.41221374,24.17557252,,,7.65648855,8.770992366,-2.938931298,19.74045802,2.992366412
-0.483154297,0.186523438,-0.984375,24.20610687,3.496183206,-11.64885496,,,,-0.4831543,-0.462402344,-0.551025391,-0.508300781,-0.471191406,,,0.18652344,0.329345703,0.364013672,0.384521484,0.282714844,,,-0.984375,-1.006103516,-1.120117188,-1.187255859,-1.092285156,,,24.2061069,31.58778626,10.04580153,19.35114504,20.19083969,,,3.49618321,13.18320611,-6.687022901,28.51145038,11.28244275
-0.438720703,0.187011719,-0.955078125,25.3129771,5.404580153,-11.4351145,,,,-0.4387207,-0.521484375,-0.573974609,-0.611816406,-0.584716797,,,0.18701172,0.376708984,0.344726563,0.466064453,0.377929688,,,-0.9550781,-1.040283203,-1.109619141,-1.267578125,-1.104492188,,,25.3129771,32.07633588,6.687022901,16.84732824,16.6870229,,,5.40458015,14.20610687,-4.717557252,17.95419847,14.41221374
-0.529052734,0.168457031,-1.001708984,22.73282443,5.618320611,-11.64122137,,,,-0.5290527,-0.635253906,-0.683837891,-0.612548828,-0.548339844,,,0.16845703,0.399902344,0.327392578,0.512939453,0.379150391,,,-1.001709,-1.143554688,-1.185546875,-1.463623047,-1.238037109,,,22.7328244,33.45801527,0.488549618,8.427480916,12.38931298,,,5.61832061,19.41221374,0.641221374,14.88549618,15.8778626
-0.571777344,0.259521484,-1.187988281,19.83206107,2.740458015,-9.801526718,,,,-0.5717773,-0.56640625,-0.660400391,-0.614990234,-0.625488281,,,0.25952148,0.500732422,0.385986328,0.505371094,0.364746094,,,-1.1879883,-1.225341797,-1.278076172,-1.474609375,-1.323730469,,,19.8320611,30.96183206,-7.160305344,-0.20610687,8.564885496,,,2.74045802,26.96183206,6.961832061,19.3740458,10.22137405
-0.693115234,0.400878906,-1.407470703,14.45801527,-3.992366412,-13.65648855,,,,-0.6931152,-0.647705078,-0.703369141,-0.624755859,-0.649169922,,,0.40087891,0.515380859,0.405029297,0.557373047,0.504150391,,,-1.4074707,-1.332519531,-1.286865234,-1.528808594,-1.423095703,,,14.4580153,24.23664122,-14.96946565,-17.53435115,1.389312977,,,-3.9923664,31.27480916,4.694656489,14.67175573,2.122137405
-0.852539063,0.515869141,-1.566650391,9.801526718,-8.984732824,-13.67175573,,,,-0.8525391,-0.725097656,-0.729492188,-0.683105469,-0.647216797,,,0.51586914,0.631591797,0.451660156,0.453125,0.551757813,,,-1.5666504,-1.338623047,-1.235107422,-1.603271484,-1.425048828,,,9.80152672,16.7480916,-23.21374046,-36.32824427,-6.053435115,,,-8.9847328,20.94656489,-2.099236641,4.671755725,8.183206107
-0.819335938,0.518798828,-1.630126953,-2.374045802,-0.358778626,-11.44274809,,,,-0.8193359,-0.729492188,-0.745849609,-0.734863281,-0.696777344,,,0.51879883,0.636474609,0.509521484,0.484619141,0.431396484,,,-1.630127,-1.395263672,-1.249755859,-1.596435547,-1.370849609,,,-2.3740458,5.297709924,-30.39694656,-50.90839695,-18.35877863,,,-0.3587786,9.160305344,-12.04580153,-7.641221374,19.09160305
-0.953125,0.528076172,-1.575927734,-18.72519084,5.541984733,-11.72519084,,,,-0.953125,-0.768310547,-0.758056641,-0.761474609,-0.747314453,,,0.52807617,0.527587891,0.492431641,0.495361328,0.459960938,,,-1.5759277,-1.529296875,-1.304931641,-1.561035156,-1.479492188,,,-18.725191,-7.557251908,-36.54961832,-65.21374046,-28.55725191,,,5.54198473,13.3129771,-16.32824427,-22.07633588,18.78625954
-1.081054688,0.423339844,-1.711181641,-32.67175573,2.832061069,-11.67175573,,,,-1.0810547,-0.76171875,-0.684082031,-0.72265625,-0.658203125,,,0.42333984,0.525634766,0.550537109,0.593261719,0.548828125,,,-1.7111816,-1.51171875,-1.351074219,-1.679443359,-1.455078125,,,-32.671756,-21.99236641,-43.1221374,-79.23664122,-40.2519084,,,2.83206107,18.5648855,-9.687022901,-30.55725191,6.175572519
-1.043457031,0.533935547,-1.708251953,-52.34351145,-4.709923664,-11.52671756,,,,-1.043457,-0.679931641,-0.655273438,-0.630615234,-0.740966797,,,0.53393555,0.684082031,0.507568359,0.484863281,0.442626953,,,-1.708252,-1.576416016,-1.286132813,-1.55078125,-1.382568359,,,-52.343511,-40.83969466,-52.16793893,-94.13740458,-48.6870229,,,-4.7099237,20.78625954,3.160305344,-25.72519084,-2.526717557
-1.003417969,0.489746094,-1.591796875,-71.47328244,-11.03053435,-11.46564885,,,,-1.003418,-0.784179688,-0.741943359,-0.648681641,-0.826171875,,,0.48974609,0.551757813,0.464111328,0.364257813,0.403076172,,,-1.5917969,-1.475830078,-1.336914063,-1.379150391,-1.415283203,,,-71.473282,-56.86259542,-62.09160305,-105.4274809,-54.38931298,,,-11.030534,7.732824427,4.503816794,-20.77099237,-18.15267176
-1.062011719,0.366943359,-1.523681641,-84.6259542,-20.35877863,-11.67938931,,,,-1.0620117,-0.870849609,-0.725585938,-0.630371094,-0.628173828,,,0.36694336,0.468505859,0.471679688,0.381347656,0.367675781,,,-1.5236816,-1.456054688,-1.267822266,-1.354248047,-1.333984375,,,-84.625954,-70.07633588,-70.81679389,-115.8549618,-61.22137405,,,-20.358779,-18.03053435,1.244274809,-20.50381679,-16.64122137
-0.846191406,0.328613281,-1.498046875,-96.03053435,-30.71755725,-11.51145038,,,,-0.8461914,-0.74609375,-0.704345703,-0.579589844,-0.523193359,,,0.32861328,0.447021484,0.411621094,0.2890625,0.419433594,,,-1.4980469,-1.390380859,-1.191650391,-1.166259766,-1.216796875,,,-96.030534,-79.96946565,-77.77862595,-123.6412214,-68.6259542,,,-30.717557,-30.46564885,-8.541984733,-26.83969466,-12.67175573
-0.746582031,0.306152344,-1.318359375,-107.8320611,-32.66412214,-11.52671756,,,,-0.746582,-0.646972656,-0.7265625,-0.596191406,-0.637451172,,,0.30615234,0.482666016,0.419433594,0.168945313,0.375732422,,,-1.3183594,-1.295898438,-1.188720703,-1.001708984,-1.188964844,,,-107.83206,-89.86259542,-83.96183206,-124.1221374,-69.71755725,,,-32.664122,-18.73282443,-17.91603053,-35.53435115,-26.38167939
-0.701416016,0.233154297,-1.188476563,-114.1450382,-37.97709924,-11.80152672,,,,-0.701416,-0.631591797,-0.629150391,-0.598144531,-0.668212891,,,0.2331543,0.463867188,0.407226563,0.198486328,0.365722656,,,-1.1884766,-1.201904297,-1.162109375,-0.876220703,-1.148925781,,,-114.14504,-98.22900763,-90.05343511,-119.9083969,-68.47328244,,,-37.977099,-4.72519084,-26.04580153,-49.7480916,-43.19847328
-0.68359375,0.218017578,-1.095214844,-115.221374,-44.33587786,-11.6870229,,,,-0.6835938,-0.61328125,-0.4453125,-0.343261719,-0.516845703,,,0.21801758,0.442871094,0.338134766,0.249511719,0.278076172,,,-1.0952148,-1.047119141,-1.062255859,-0.814453125,-1.131103516,,,-115.22137,-101.4580153,-95.20610687,-116.7022901,-69.03053435,,,-44.335878,-8.93129771,-21.41221374,-56.41221374,-34.94656489
-0.519287109,0.200927734,-1.032226563,-108.5572519,-42.9389313,-9.801526718,,,,-0.5192871,-0.550292969,-0.543457031,-0.229492188,-0.371337891,,,0.20092773,0.316162109,0.322021484,0.195800781,0.302490234,,,-1.0322266,-0.967529297,-0.929443359,-0.658691406,-1.054443359,,,-108.55725,-100.2671756,-97.70992366,-107.8244275,-73.67938931,,,-42.938931,-13.59541985,-5.030534351,-49.20610687,-11.19083969
-0.280517578,0.23046875,-0.997558594,-106.4045802,-25.69465649,-11.6259542,,,,-0.2805176,-0.561279297,-0.326660156,-0.184814453,-0.471191406,,,0.23046875,0.272949219,0.406494141,0.251220703,0.265625,,,-0.9975586,-0.847412109,-0.874267578,-0.599365234,-0.941162109,,,-106.40458,-96.87022901,-96.73282443,-102.2900763,-75.51145038,,,-25.694656,-20.24427481,5.374045802,-39.11450382,-2.335877863
-0.236083984,0.279541016,-0.851806641,-108.4503817,-10.97709924,-11.58015267,,,,-0.236084,-0.509033203,-0.361328125,-0.096923828,-0.474121094,,,0.27954102,0.306884766,0.314453125,0.162841797,0.21484375,,,-0.8518066,-0.762695313,-0.776855469,-0.531494141,-0.85546875,,,-108.45038,-93.24427481,-94.41221374,-95.80916031,-73.58778626,,,-10.977099,-26.70229008,3.396946565,-25.8778626,-9.358778626
-0.331298828,0.186035156,-0.645507813,-106.5801527,-13.6259542,-11.33587786,,,,-0.3312988,-0.410644531,-0.520751953,-0.224609375,-0.403564453,,,0.18603516,0.286865234,0.30078125,0.164550781,0.178222656,,,-0.6455078,-0.652099609,-0.698486328,-0.412841797,-0.748291016,,,-106.58015,-88.60305344,-87.6259542,-87.5648855,-71.08396947,,,-13.625954,-34.86259542,-9.175572519,-23.77099237,-14.65648855
-0.359130859,0.058349609,-0.584228516,-99.2519084,-19.71755725,-11.64122137,,,,-0.3591309,-0.26953125,-0.380615234,-0.194091797,-0.318603516,,,0.05834961,0.230957031,0.330078125,0.16796875,0.225830078,,,-0.5842285,-0.544433594,-0.593261719,-0.287597656,-0.732421875,,,-99.251908,-82.73282443,-81.16793893,-74.29770992,-69.22900763,,,-19.717557,-34.4351145,-16.86259542,-35.2519084,-20.77099237
-0.172363281,0.082519531,-0.540771484,-91.25954198,-18.86259542,-11.70229008,,,,-0.1723633,-0.319335938,-0.298339844,-0.025146484,-0.32421875,,,0.08251953,0.116210938,0.272949219,0.261230469,0.189208984,,,-0.5407715,-0.500488281,-0.484619141,-0.265380859,-0.630859375,,,-91.259542,-78.41984733,-73.52671756,-61.67938931,-67.53435115,,,-18.862595,-26.29007634,-14,-49.93129771,-11.34351145
-0.050292969,0.139404297,-0.374755859,-82.49618321,-24.71755725,-11.59541985,,,,-0.050293,-0.274902344,-0.273681641,0.052734375,-0.308105469,,,0.1394043,0.143798828,0.270996094,0.275146484,0.162841797,,,-0.3747559,-0.448974609,-0.408691406,-0.210693359,-0.586669922,,,-82.496183,-73.54198473,-68.3740458,-50.09923664,-64.05343511,,,-24.717557,-32.5648855,-6.961832061,-50.09923664,-12.23664122
-0.084228516,0.144042969,-0.291259766,-72.3129771,-34.03053435,-11.61832061,,,,-0.0842285,-0.167236328,-0.237060547,0.059570313,-0.203613281,,,0.14404297,0.186035156,0.370605469,0.259033203,0.26953125,,,-0.2912598,-0.321044922,-0.393798828,-0.182617188,-0.474853516,,,-72.312977,-67.18320611,-55.74045802,-41.64885496,-60.96946565,,,-34.030534,-39.29007634,-14.75572519,-31.10687023,-27.38931298
-0.068603516,0.205810547,-0.135742188,-61.28244275,-42.22900763,-11.64122137,,,,-0.0686035,-0.079101563,-0.18359375,0.097167969,-0.178710938,,,0.20581055,0.175537109,0.419921875,0.368164063,0.309570313,,,-0.1357422,-0.245605469,-0.368896484,-0.154785156,-0.375976563,,,-61.282443,-62.26717557,-47.77099237,-30.55725191,-59.38931298,,,-42.229008,-41.51145038,-34.54198473,-8.770992366,-52.50381679
-0.037109375,0.237304688,-0.151367188,-49.28244275,-36.38931298,-11.54961832,,,,-0.0371094,-0.064941406,-0.106201172,0.073242188,-0.204101563,,,0.23730469,0.198486328,0.330566406,0.501953125,0.189453125,,,-0.1513672,-0.211181641,-0.333251953,-0.156982422,-0.293457031,,,-49.282443,-54.21374046,-41.46564885,-20.13740458,-52.86259542,,,-36.389313,-55.04580153,-37.49618321,3.473282443,-55.34351145
0.115966797,0.269775391,-0.1640625,-39.96183206,-18.52671756,-11.52671756,,,,0.1159668,-0.039306641,-0.1328125,-0.013671875,-0.032714844,,,0.26977539,0.32421875,0.342041016,0.471191406,0.247070313,,,-0.1640625,-0.112548828,-0.268066406,-0.107910156,-0.346191406,,,-39.961832,-45.70992366,-36.6259542,-8.801526718,-47.46564885,,,-18.526718,-63.0610687,-26.67938931,-1.603053435,-39.48854962
0.173095703,0.368164063,-0.039306641,-32.85496183,0.679389313,-11.46564885,,,,0.1730957,0.048828125,-0.119140625,-0.060546875,0.124511719,,,0.36816406,0.305175781,0.3671875,0.469482422,0.436035156,,,-0.0393066,-0.094726563,-0.269287109,-0.090820313,-0.308349609,,,-32.854962,-38.79389313,-32.46564885,2.442748092,-43.78625954,,,0.67938931,-44.82442748,-26.34351145,-7.740458015,-19.11450382
0.030761719,0.505126953,-0.033935547,-24.81679389,-7.259541985,-13.61832061,,,,0.03076172,0.010498047,-0.051025391,-0.073486328,0.018310547,,,0.50512695,0.428710938,0.446777344,0.519042969,0.506591797,,,-0.0339355,-0.027099609,-0.305419922,-0.131347656,-0.191894531,,,-24.816794,-30.34351145,-28.70992366,10.30534351,-40.64122137,,,-7.259542,-12.76335878,-28.32824427,-0.183206107,-17.04580153
-0.136962891,0.396240234,-0.053222656,-16.64885496,-24.54961832,-11.48854962,,,,-0.1369629,0.000244141,-0.073486328,-0.117919922,-0.142578125,,,0.39624023,0.550292969,0.499023438,0.583740234,0.422851563,,,-0.0532227,-0.049804688,-0.278320313,-0.142089844,-0.129882813,,,-16.648855,-21.07633588,-27.29770992,17.83206107,-33.24427481,,,-24.549618,2.259541985,-37.0610687,5.038167939,-27.84732824
-0.106933594,0.473876953,-0.095214844,-9.114503817,-24.38167939,-11.67938931,,,,-0.1069336,-0.062744141,-0.084960938,-0.126708984,-0.175292969,,,0.47387695,0.583496094,0.451904297,0.641845703,0.42578125,,,-0.0952148,-0.026123047,-0.211425781,-0.185791016,-0.145996094,,,-9.1145038,-11.47328244,-19.98473282,24.93129771,-23.22900763,,,-24.381679,-0.374045802,-35.83206107,10.93129771,-30.46564885
-0.065673828,0.465332031,-0.047607422,-3.854961832,-3.801526718,-11.51908397,,,,-0.0656738,-0.163818359,-0.137451172,-0.150390625,-0.022460938,,,0.46533203,0.564941406,0.430664063,0.666015625,0.521972656,,,-0.0476074,-0.046630859,-0.147460938,-0.256835938,-0.236328125,,,-3.8549618,-2.091603053,-13.16793893,30.77099237,-18.87022901,,,-3.8015267,-17.30534351,-33.23664122,12.3740458,-13.91603053
-0.117675781,0.605957031,-0.130126953,8.167938931,18.6870229,-13.65648855,,,,-0.1176758,-0.231445313,-0.141845703,-0.198242188,0.011230469,,,0.60595703,0.538818359,0.576660156,0.688964844,0.587158203,,,-0.130127,-0.079589844,-0.192626953,-0.251708984,-0.332519531,,,8.16793893,7.648854962,-7.618320611,34.95419847,-18.36641221,,,18.6870229,-19.7480916,-29.96183206,13.08396947,11.93129771
-0.178955078,0.689941406,-0.133789063,16.96183206,15.76335878,-11.64122137,,,,-0.1789551,-0.208740234,-0.033447266,-0.288330078,-0.183837891,,,0.68994141,0.625976563,0.654785156,0.701660156,0.66796875,,,-0.1337891,-0.094238281,-0.184570313,-0.287597656,-0.278076172,,,16.9618321,13.26717557,2.061068702,39.6870229,-13.38167939,,,15.7633588,-11.83969466,-24.97709924,16.25954198,14.19083969
-0.237792969,0.668212891,-0.129394531,24.51908397,2.809160305,-9.86259542,,,,-0.237793,-0.137207031,-0.071044922,-0.344238281,-0.312744141,,,0.66821289,0.684814453,0.578613281,0.755371094,0.607910156,,,-0.1293945,-0.1875,-0.150878906,-0.403320313,-0.221191406,,,24.519084,19.35877863,9.641221374,44.23664122,-6.236641221,,,2.80916031,9.625954198,-15.25954198,12.11450382,-4.541984733
-0.328125,0.650634766,-0.162597656,29.14503817,-0.473282443,-11.54198473,,,,-0.328125,-0.195800781,-0.209716797,-0.306640625,-0.259521484,,,0.65063477,0.787597656,0.646728516,0.7421875,0.629150391,,,-0.1625977,-0.162353516,-0.199462891,-0.440917969,-0.289306641,,,29.1450382,23.49618321,18.50381679,45.96946565,-0.610687023,,,-0.4732824,15.16793893,-13.80916031,10.38931298,-14.99236641
-0.246582031,0.704589844,-0.305664063,34.41221374,7.511450382,-11.69465649,,,,-0.246582,-0.310302734,-0.177490234,-0.343994141,-0.134521484,,,0.70458984,0.672607422,0.766357422,0.774414063,0.703125,,,-0.3056641,-0.229248047,-0.165527344,-0.412841797,-0.356933594,,,34.4122137,32.66412214,26.39694656,47.38931298,3.183206107,,,7.51145038,3.770992366,-13.59541985,8.801526718,-7.687022901
-0.168945313,0.799316406,-0.346435547,34.7480916,25.12977099,-11.67938931,,,,-0.1689453,-0.340576172,-0.191162109,-0.417236328,-0.143554688,,,0.79931641,0.672607422,0.765380859,0.779052734,0.769287109,,,-0.3464355,-0.231445313,-0.213623047,-0.455566406,-0.345947266,,,34.7480916,39.51145038,28.98473282,48.80152672,10.19083969,,,25.129771,-6.557251908,-2.526717557,-1.961832061,7.045801527
-0.336181641,0.781494141,-0.294921875,38.32061069,22.72519084,-11.80916031,,,,-0.3361816,-0.307617188,-0.286376953,-0.444091797,-0.197753906,,,0.78149414,0.812744141,0.637451172,0.805419922,0.833251953,,,-0.2949219,-0.247070313,-0.297119141,-0.447509766,-0.334716797,,,38.3206107,42.91603053,29.76335878,51.45801527,18.3129771,,,22.7251908,-8.954198473,3.763358779,-11.6870229,10.85496183
-0.481933594,0.765625,-0.321533203,42.96183206,5.839694656,-11.38167939,,,,-0.4819336,-0.332519531,-0.328857422,-0.406494141,-0.320068359,,,0.765625,0.810302734,0.810302734,0.830566406,0.764160156,,,-0.3215332,-0.309570313,-0.334472656,-0.540039063,-0.372070313,,,42.9618321,45.76335878,32.96946565,51.00763359,25.17557252,,,5.83969466,-4.34351145,1.053435115,-11.70229008,8.496183206
-0.432128906,0.781982422,-0.371582031,42.03816794,-2.870229008,-9.786259542,,,,-0.4321289,-0.302490234,-0.332275391,-0.346435547,-0.339599609,,,0.78198242,0.858398438,0.808105469,0.790771484,0.802246094,,,-0.371582,-0.410888672,-0.365966797,-0.619384766,-0.411376953,,,42.0381679,45,35.67175573,48.08396947,30.12977099,,,-2.870229,3.702290076,-8.015267176,-5.351145038,2.27480916
-0.391601563,0.752685547,-0.456542969,42.93129771,-1.236641221,-11.63358779,,,,-0.3916016,-0.350585938,-0.338134766,-0.312255859,-0.315429688,,,0.75268555,0.764648438,0.756347656,0.849121094,0.794677734,,,-0.456543,-0.473632813,-0.373779297,-0.611572266,-0.381347656,,,42.9312977,44.29770992,38.48854962,44.78625954,33.61832061,,,-1.2366412,12.14503817,-18.97709924,0.755725191,-0.358778626
